cik,company,fyear,period,filing_date,accession,form,listed,in_sample,coregistrant_copy,n_item1a_sentences,risk_section_length,risk_section_length_ln,n_titles,secrets,readability,cyber_risk,cyber_risk_jaccard,n_train,crd_sentences,crd_sentences_ratio,negative_words,precise_words,litigious_words,negative_words_raw,precise_words_strong_modal,litigious_words_raw,mentions_insurance,cyber_insurance,cyber_insurance_partial,n_words,n_words_adj,sic,ff12
886158,BED BATH & BEYOND INC,2010,20110226,2011-04-26,0001104659-11-022393,10-K,True,False,False,67.0,61.0,4.127134385045092,12.0,0.0,9217670.0,0.44247077412699987,0.16585175519308926,9,6,0.08955223880597014,0.15841584158415842,-0.019801980198019802,0.039603960396039604,0.10062893081761007,0.0,0.025157232704402517,0,0,0,159,101,5700,Shops
91419,SMUCKER J M CO,2010,20110430,2011-06-28,0000950123-11-062373,10-K,True,False,False,222.0,210.0,5.351858133476067,1.0,0.0,16243342.0,0.32424462433559575,0.12456332641629002,10,12,0.05405405405405406,0.16267942583732056,-0.009569377990430622,0.023923444976076555,0.09887005649717515,0.0,0.014124293785310734,0,0,0,354,209,2033,NoDur
789019,MICROSOFT CORP,2011,20110630,2011-07-28,0001193125-11-200680,10-K,True,False,False,249.0,228.0,5.43372200355424,22.0,1.0,16951003.0,0.3236074125964914,0.12142446167640511,9,21,0.08433734939759036,0.07942238267148015,-0.01444043321299639,0.018050541516245487,0.04938271604938271,0.0036101083032490976,0.0102880658436214,0,0,0,486,277,7372,BusEq
829224,STARBUCKS CORP,2011,20111002,2011-11-18,0001193125-11-317175,10-K,True,False,False,224.0,221.0,5.402677381872279,18.0,0.0,12299331.0,0.31128557688373015,0.09180054506400517,9,3,0.013392857142857142,0.23333333333333334,-0.0,0.1,0.14285714285714285,0.0,0.05714285714285714,0,0,0,105,60,5810,Shops
350698,"AUTONATION, INC.",2011,20111231,2012-02-13,0000350698-12-000016,10-K,True,True,False,185.0,178.0,5.187385805840755,19.0,0.0,16084204.0,0.4144112892233687,0.14038723012793125,8,7,0.03783783783783784,0.1953125,-0.015625,0.0390625,0.10683760683760683,0.0,0.021367521367521368,0,0,0,234,128,5500,Shops
18926,"CENTURYLINK, INC",2011,20111231,2012-02-28,0001047469-12-001666,10-K,True,False,False,672.0,659.0,6.492239835020471,81.0,0.0,19158656.0,0.3901280695254526,0.14857348086909622,10,13,0.019345238095238096,0.1813186813186813,-0.02197802197802198,0.04395604395604396,0.09041095890410959,0.0,0.021917808219178082,0,0,0,365,182,4813,Telcm
27904,DELTA AIR LINES INC /DE/,2011,20111231,2012-02-10,0001445305-12-000272,10-K,True,False,False,187.0,182.0,5.209486152841421,26.0,0.0,19197028.0,0.313376311077675,0.12945870830998615,8,5,0.026737967914438502,0.16842105263157894,-0.0,0.021052631578947368,0.09815950920245399,0.0,0.012269938650306749,1,1,0,163,95,4512,Other
1015780,E TRADE FINANCIAL Corp,2011,20111231,2012-02-23,0001193125-12-075584,10-K,True,False,False,352.0,344.0,5.84354441703136,36.0,0.0,29048262.0,0.356689927500303,0.12242846147310188,9,8,0.022727272727272728,0.19130434782608696,-0.008695652173913044,0.043478260869565216,0.10091743119266056,0.0,0.022935779816513763,0,0,0,218,115,6035,Money
277135,GRAINGER W W INC,2011,20111231,2012-02-28,0000277135-12-000008,10-K,True,False,False,67.0,58.0,4.07753744390572,13.0,0.0,15537405.0,0.3953765681905076,0.15476662666398253,10,9,0.13432835820895522,0.11891891891891893,-0.0,0.02702702702702703,0.07801418439716312,0.0,0.01773049645390071,0,0,0,282,185,5000,Shops
1068875,INFOSPACE INC,2011,20111231,2012-03-09,0001193125-12-107334,10-K,True,False,False,521.0,495.0,6.206575926724928,40.0,1.0,6883886.0,0.4705465556886411,0.16297640042564793,10,26,0.04990403071017274,0.13518886679920478,-0.003976143141153081,0.039761431411530816,0.07888631090487239,0.0,0.02320185614849188,0,0,0,862,503,6199,Money
1271024,LINKEDIN CORP,2011,20111231,2012-03-02,0001193125-12-094556,10-K,True,False,False,598.0,586.0,6.375024819828097,55.0,1.0,5195875.0,0.3142705346406892,0.13683627147268732,10,12,0.020066889632107024,0.17037037037037037,-0.007407407407407408,0.025925925925925925,0.09690721649484536,0.0,0.01443298969072165,0,0,0,485,270,7370,BusEq
71691,NEW YORK TIMES CO,2011,20111225,2012-02-23,0000071691-12-000003,10-K,True,False,False,193.0,193.0,5.267858159063328,22.0,0.0,28388610.0,0.0,0.0,9,0,0.0,,,,,,,0,0,0,0,0,2711,NoDur
1393311,Public Storage,2011,20111231,2012-02-27,0001393311-12-000013,10-K,True,False,False,218.0,217.0,5.384495062789089,27.0,0.0,76384040.0,0.2492778154709947,0.07069177535599841,10,1,0.0045871559633027525,0.14285714285714285,-0.0,0.047619047619047616,0.08333333333333333,0.0,0.027777777777777776,0,0,0,36,21,6798,Money
316709,SCHWAB CHARLES CORP,2011,20111231,2012-02-24,0001193125-12-077926,10-K,True,False,False,170.0,165.0,5.111987788356544,22.0,0.0,20087859.0,0.22528633713636653,0.10631930600655663,10,5,0.029411764705882353,0.18072289156626506,-0.060240963855421686,0.012048192771084338,0.11450381679389313,0.0,0.007633587786259542,0,0,0,131,83,6211,Money
1526520,"TripAdvisor, Inc.",2011,20111231,2012-03-15,0001193125-12-117448,10-K,True,False,False,538.0,516.0,6.248042874508429,53.0,1.0,4934217.0,0.4444787882497316,0.1605070232573413,11,22,0.040892193308550186,0.13793103448275862,-0.017241379310344827,0.05665024630541872,0.08344923504867872,0.0,0.031988873435326845,0,0,0,719,406,7370,BusEq
104889,WASHINGTON POST CO,2011,20111231,2012-02-29,0000104889-12-000006,10-K,True,False,False,251.0,243.0,5.497168225293202,35.0,0.0,25907073.0,0.3392730172575681,0.12057946841842308,10,8,0.03187250996015936,0.2222222222222222,-0.010101010101010102,0.010101010101010102,0.13218390804597702,0.0,0.005747126436781609,0,0,0,174,99,8200,Other
30697,Wendy's Co,2011,20120101,2012-03-01,0000030697-12-000007,10-K,True,False,False,342.0,337.0,5.823045895483019,47.0,0.0,45451157.0,0.37186014654578714,0.1207890608537324,10,5,0.014619883040935672,0.21505376344086022,-0.010752688172043012,0.03225806451612903,0.12658227848101267,0.0,0.0189873417721519,0,0,0,158,93,5810,Shops
56679,KORN FERRY INTERNATIONAL,2011,20120430,2012-06-22,0001193125-12-280691,10-K,True,False,False,192.0,182.0,5.209486152841421,27.0,1.0,12534845.0,0.3935100647113974,0.1646952475937923,12,10,0.052083333333333336,0.16243654822335024,-0.02030456852791878,0.025380710659898477,0.09705882352941177,0.0,0.014705882352941176,0,0,0,340,197,7361,Other
896878,INTUIT INC,2012,20120731,2012-09-13,0000896878-12-000146,10-K,True,True,False,358.0,340.0,5.831882477283517,29.0,0.0,18832695.0,0.5355138112488026,0.1823634460629513,16,18,0.05027932960893855,0.13178294573643412,-0.00516795865633075,0.05167958656330749,0.0735930735930736,0.0,0.02886002886002886,0,0,0,693,387,7372,BusEq
868857,AECOM TECHNOLOGY CORP,2012,20120930,2012-11-19,0001047469-12-010679,10-K,True,False,False,279.0,273.0,5.6131281063880705,42.0,0.0,16352096.0,0.43453397893146806,0.14842875471532718,20,6,0.021505376344086023,0.21978021978021978,-0.01098901098901099,0.02197802197802198,0.12804878048780488,0.0,0.012195121951219513,0,0,0,164,91,8711,Other
1312073,"VERIFONE SYSTEMS, INC.",2012,20121031,2012-12-19,0001312073-12-000058,10-K,True,False,False,723.0,703.0,6.556778356158042,48.0,0.0,25138756.0,0.5733908550699531,0.198321027755536,19,20,0.027662517289073305,0.11016949152542373,-0.00847457627118644,0.05649717514124294,0.06006006006006006,0.0,0.03003003003003003,0,0,0,666,354,3578,BusEq
896262,AMEDISYS INC,2012,20121231,2013-03-12,0001193125-13-103324,10-K,True,True,False,525.0,513.0,6.2422232654551655,64.0,1.0,12470430.0,0.46204003558236334,0.18094056979302975,22,12,0.022857142857142857,0.19704433497536947,-0.009852216748768473,0.06403940886699508,0.10966057441253264,0.0,0.033942558746736295,0,0,0,383,203,8082,Hlth
12927,BOEING CO,2012,20121231,2013-02-11,0000012927-13-000014,10-K,True,False,False,249.0,239.0,5.480638923341991,32.0,0.0,27422897.0,0.4979408449193104,0.16739359765341638,17,10,0.040160642570281124,0.18604651162790697,-0.0,0.0,0.10526315789473684,0.0,0.0,0,0,0,228,129,3721,Manuf
1166691,COMCAST CORP,2012,20121231,2013-02-21,0001193125-13-067658,10-K,True,False,False,182.0,171.0,5.147494476813453,19.0,0.0,22272051.0,0.526710959462028,0.2037777340263919,15,11,0.06043956043956044,0.16194331983805668,-0.008097165991902834,0.03643724696356275,0.08893709327548807,0.0,0.019522776572668113,1,1,1,461,247,4841,Telcm
935703,DOLLAR TREE INC,2012,20130202,2013-03-15,0000935703-13-000014,10-K,True,False,False,126.0,119.0,4.787491742782046,20.0,0.0,12081986.0,0.4734167975632103,0.16484522579517932,21,7,0.05555555555555555,0.19,-0.0,0.04,0.11242603550295859,0.0,0.023668639053254437,0,0,0,169,100,5331,Shops
710507,"FIRST BANKS, INC",2012,20121231,2013-03-26,0001445116-13-000011,10-K,True,False,False,328.0,312.0,5.746203190540153,43.0,0.0,39819687.0,0.5966574049371213,0.20496920932819923,21,16,0.04878048780487805,0.16198704103671707,-0.03023758099352052,0.03455723542116631,0.09004739336492891,0.0,0.018957345971563982,1,1,0,844,463,6022,Money
1053352,HERITAGE COMMERCE CORP,2012,20121231,2013-03-08,0001047469-13-002422,10-K,True,False,False,408.0,395.0,5.981414211254481,49.0,0.0,18352807.0,0.5269436399742894,0.20846392776017073,22,13,0.031862745098039214,0.20089285714285715,-0.026785714285714284,0.04017857142857143,0.1141439205955335,0.0,0.022332506203473945,0,0,0,403,224,6022,Money
1462633,"Jive Software, Inc.",2012,20121231,2013-02-25,0001193125-13-074027,10-K,True,False,False,627.0,600.0,6.398594934535208,47.0,0.0,9875260.0,0.5568615732364396,0.2271345536201235,16,27,0.0430622009569378,0.16087751371115175,-0.012797074954296161,0.054844606946983544,0.0890890890890891,0.0,0.03003003003003003,0,0,0,999,547,7374,BusEq
740670,MICHAELS STORES INC,2012,20130202,2013-03-15,0001104659-13-021120,10-K,False,False,False,230.0,219.0,5.393627546352362,32.0,0.0,40956638.0,0.4440587901750012,0.1841281103943271,21,11,0.04782608695652174,0.17757009345794392,-0.028037383177570093,0.03271028037383177,0.10326086956521739,0.0,0.019021739130434784,0,0,0,368,214,5945,Shops
901491,PAPA JOHNS INTERNATIONAL INC,2012,20121230,2013-02-28,0001157523-13-001150,10-K,True,False,False,2479.0,2479.0,7.8160138391590275,625.0,0.0,19938977.0,0.0,0.0,18,0,0.0,,,,,,,0,0,0,0,0,5812,Shops
1503518,"Radiation Therapy Services Holdings, Inc.",2012,20121231,2013-03-28,0001047469-13-003556,10-K,False,False,False,519.0,515.0,6.246106765481563,50.0,0.0,26213213.0,0.4192589106849821,0.1388691961923144,22,4,0.007707129094412331,0.18,-0.0,0.0,0.09278350515463918,0.0,0.0,0,0,0,97,50,8011,Hlth
27419,TARGET CORP,2012,20130202,2013-03-20,0001047469-13-003100,10-K,True,False,False,120.0,114.0,4.74493212836325,18.0,0.0,16743350.0,0.4532318229622192,0.1711520756211568,21,6,0.05,0.24060150375939848,-0.0,0.045112781954887216,0.14096916299559473,0.0,0.02643171806167401,0,0,0,227,133,5331,Shops
732712,VERIZON COMMUNICATIONS INC,2012,20121231,2013-02-26,0001193125-13-075713,10-K,True,False,False,100.0,92.0,4.532599493153256,12.0,0.0,17484669.0,0.4607366270868815,0.20440353435609745,16,8,0.08,0.1419753086419753,-0.006172839506172839,0.024691358024691357,0.08053691275167785,0.0,0.013422818791946308,0,0,0,298,162,4813,Telcm
1361658,WYNDHAM WORLDWIDE CORP,2012,20121231,2013-02-15,0001361658-13-000004,10-K,True,False,False,190.0,188.0,5.241747015059643,22.0,0.0,24309869.0,0.331965948824524,0.09883658647096158,18,2,0.010526315789473684,0.1568627450980392,-0.0,0.1568627450980392,0.09183673469387756,0.0,0.08163265306122448,0,0,0,98,51,7011,Other
943823,DAVE & BUSTERS INC,2012,20130203,2013-04-16,0001193125-13-156522,10-K,True,False,False,312.0,304.0,5.720311776607412,31.0,1.0,9754784.0,0.44122409740948654,0.15018438214659796,23,8,0.02564102564102564,0.11926605504587157,-0.009174311926605505,0.027522935779816515,0.06598984771573604,0.0,0.015228426395939087,1,1,0,197,109,5812,Shops
95521,SUPERVALU INC,2012,20130223,2013-04-24,0001193125-13-170724,10-K,True,True,False,146.0,139.0,4.941642422609304,16.0,0.0,14287033.0,0.42436064801951806,0.16122934900997538,23,7,0.04794520547945205,0.11029411764705882,-0.014705882352941176,0.03676470588235294,0.06787330316742081,0.0,0.02262443438914027,0,0,0,221,136,5141,Shops
1358651,Neiman Marcus Group LTD Inc.,2013,20130803,2013-09-26,0001104659-13-072179,10-K,False,False,False,231.0,227.0,5.429345628954441,28.0,0.0,35742246.0,0.3522982889838866,0.12308447038672954,18,4,0.017316017316017316,0.15384615384615385,-0.0,0.015384615384615385,0.08928571428571429,0.0,0.008928571428571428,0,0,0,112,65,5311,Shops
812128,SANDERSON FARMS INC,2013,20131031,2013-12-17,0001193125-13-475265,10-K,True,False,False,224.0,223.0,5.4116460518550396,25.0,0.0,7373764.0,0.14372543917773697,0.038712970818861506,20,1,0.004464285714285714,0.25,-0.0,0.0,0.125,0.0,0.0,0,0,0,24,12,2015,NoDur
796343,ADOBE SYSTEMS INC,2013,20131129,2014-01-21,0000796343-14-000004,10-K,True,False,False,412.0,370.0,5.916202062607435,26.0,1.0,28895276.0,0.5384681985169262,0.1699258584094858,21,42,0.10194174757281553,0.15730337078651685,-0.008988764044943821,0.02247191011235955,0.08493975903614458,0.0,0.012048192771084338,0,0,0,1660,890,7372,BusEq
732717,AT&T INC.,2013,20131231,2014-02-21,0000732717-14-000010,10-K,True,False,False,49.0,48.0,3.8918202981106265,3.0,0.0,25499035.0,0.2079022634479575,0.07930179607888264,24,1,0.02040816326530612,0.17142857142857143,-0.0,0.02857142857142857,0.11320754716981132,0.0,0.018867924528301886,0,0,0,53,35,4813,Telcm
14930,BRUNSWICK CORP,2013,20131231,2014-02-14,0000014930-14-000039,10-K,True,False,False,251.0,246.0,5.5093883366279774,36.0,1.0,32309636.0,0.28093738544174574,0.10162367756097045,26,5,0.0199203187250996,0.21428571428571427,-0.0,0.023809523809523808,0.11688311688311688,0.0,0.012987012987012988,0,0,0,77,42,3510,Manuf
36047,"CORELOGIC, INC.",2013,20131231,2014-02-27,0000036047-14-000006,10-K,True,False,False,251.0,237.0,5.472270673671475,39.0,1.0,32169421.0,0.46034797346055173,0.1795481104097539,25,14,0.055776892430278883,0.14285714285714285,-0.012605042016806723,0.07563025210084033,0.08293838862559241,0.0,0.04265402843601896,0,0,0,422,238,7374,BusEq
29905,DOVER Corp,2013,20131231,2014-02-14,0000029905-14-000012,10-K,True,False,False,164.0,162.0,5.093750200806762,30.0,1.0,28130924.0,0.20697413989916605,0.09423219359546334,26,2,0.012195121951219513,0.3055555555555556,-0.027777777777777776,0.027777777777777776,0.2037037037037037,0.0,0.018518518518518517,0,0,0,54,36,3530,Manuf
1331875,"Fidelity National Financial, Inc.",2013,20131231,2014-02-28,0001331875-14-000005,10-K,True,False,False,224.0,216.0,5.37989735354046,23.0,1.0,25116546.0,0.40315346699925175,0.1400935209535143,27,8,0.03571428571428571,0.09090909090909091,-0.03496503496503497,0.055944055944055944,0.04868913857677903,0.006993006993006993,0.0299625468164794,0,0,0,267,143,6361,Money
4447,HESS CORP,2013,20131231,2014-02-28,0001193125-14-077565,10-K,True,False,False,5305.0,5297.0,8.575084669832014,1285.0,0.0,20334723.0,0.34767838715088606,0.14419267895646753,27,8,0.0015080113100848257,0.12096774193548387,-0.016129032258064516,0.0,0.0730593607305936,0.0,0.0,0,0,0,219,124,2911,Enrgy
1462633,"Jive Software, Inc.",2013,20131231,2014-03-03,0001193125-14-079717,10-K,True,False,False,545.0,517.0,6.249975242259483,48.0,0.0,9836632.0,0.46464319245715563,0.16796767952707903,25,28,0.05137614678899083,0.15422885572139303,-0.008291873963515755,0.05306799336650083,0.08576642335766424,0.0,0.029197080291970802,0,0,0,1096,603,7374,BusEq
937834,METROPOLITAN LIFE INSURANCE CO,2013,20131231,2014-03-28,0000937834-14-000019,10-K,False,False,False,726.0,712.0,6.569481420414296,83.0,1.0,82070224.0,0.4195312543435996,0.17540650401102245,25,14,0.01928374655647383,0.1717171717171717,-0.020202020202020204,0.08080808080808081,0.10251450676982592,0.0,0.04642166344294004,1,1,0,517,297,6311,Money
901491,PAPA JOHNS INTERNATIONAL INC,2013,20131229,2014-02-25,0001104659-14-013226,10-K,True,False,False,3385.0,3385.0,8.12740456269308,495.0,0.0,15838244.0,0.0,0.0,23,0,0.0,,,,,,,0,0,0,0,0,5812,Shops
1050606,SALEM COMMUNICATIONS CORP /DE/,2013,20131231,2014-03-03,0001193125-14-080651,10-K,True,False,False,648.0,623.0,6.436150368369428,81.0,0.0,17268542.0,0.5263011261152409,0.19132400902305374,25,25,0.038580246913580245,0.17632850241545894,-0.014492753623188406,0.03140096618357488,0.09707446808510638,0.0,0.017287234042553192,0,0,0,752,414,4832,Telcm
27419,TARGET CORP,2013,20140201,2014-03-14,0000027419-14-000014,10-K,True,False,False,154.0,133.0,4.897839799950911,20.0,0.0,20377199.0,0.39738192773051567,0.15388159122652,24,21,0.13636363636363635,0.1658878504672897,-0.018691588785046728,0.07242990654205607,0.09067688378033206,0.0,0.03959131545338442,0,0,0,783,428,5331,Shops
1014473,VERISIGN INC/CA,2013,20131231,2014-02-21,0001014473-14-000006,10-K,True,False,False,726.0,698.0,6.54965074223381,56.0,1.0,13089993.0,0.420088658450724,0.15626470385940455,24,28,0.03856749311294766,0.08482142857142858,-0.008928571428571428,0.026785714285714284,0.04716981132075472,0.0,0.014150943396226415,1,1,0,848,448,7371,BusEq
1361658,WYNDHAM WORLDWIDE CORP,2013,20131231,2014-02-14,0001361658-14-000005,10-K,True,False,False,270.0,263.0,5.575949103146316,31.0,1.0,24144943.0,0.40868716029231933,0.17874164760004582,26,7,0.025925925925925925,0.18604651162790697,-0.023255813953488372,0.08527131782945736,0.10548523206751055,0.0,0.046413502109704644,0,0,0,237,129,7011,Other
885245,BUCKLE INC,2013,20140201,2014-04-02,0000885245-14-000011,10-K,True,False,False,116.0,106.0,4.672828834461906,15.0,0.0,10203865.0,0.42216333036603226,0.18290379588682754,25,10,0.08620689655172414,0.2023121387283237,-0.005780346820809248,0.028901734104046242,0.12455516014234876,0.0,0.017793594306049824,0,0,0,281,173,5651,Shops
740670,MICHAELS STORES INC,2013,20140201,2014-04-29,0001104659-14-032010,10-K,False,False,False,270.0,250.0,5.5254529391317835,32.0,0.0,18452748.0,0.49979726487206355,0.18946396883562808,28,20,0.07407407407407407,0.14092140921409213,-0.02168021680216802,0.04336043360433604,0.08166409861325115,0.0,0.02465331278890601,1,1,1,649,369,5945,Shops
14195,BRIGGS & STRATTON CORP,2014,20140629,2014-08-26,0000014195-14-000032,10-K,True,False,False,189.0,186.0,5.231108616854587,27.0,1.0,30392561.0,0.42783417351283004,0.15663704596779227,40,3,0.015873015873015872,0.1746031746031746,-0.031746031746031744,0.047619047619047616,0.10576923076923077,0.0,0.028846153846153848,0,0,0,104,63,3510,Manuf
771497,ABM INDUSTRIES INC /DE/,2014,20141031,2014-12-17,0001445305-14-005592,10-K,True,False,False,228.0,222.0,5.407171771460119,37.0,0.0,19103694.0,0.4738318528069331,0.1471340971885539,39,6,0.02631578947368421,0.16666666666666666,-0.011111111111111112,0.03333333333333333,0.09615384615384616,0.0,0.019230769230769232,0,0,0,156,90,7340,Other
1173431,TD AMERITRADE HOLDING CORP,2014,20140930,2014-11-21,0001173431-14-000115,10-K,True,False,False,312.0,290.0,5.673323267171493,30.0,1.0,21620010.0,0.4830505445903495,0.1867097909118461,39,22,0.07051282051282051,0.1711229946524064,-0.008021390374331552,0.0481283422459893,0.09938837920489296,0.0,0.027522935779816515,1,1,1,654,374,6211,Money
4977,AFLAC INC,2014,20141231,2015-02-26,0000004977-15-000071,10-K,True,False,False,502.0,495.0,6.206575926724928,29.0,0.0,78877056.0,0.5089611958035543,0.18878391457872418,38,7,0.013944223107569721,0.14893617021276595,-0.01276595744680851,0.06808510638297872,0.08333333333333333,0.0,0.037037037037037035,0,0,0,432,235,6321,Money
1156039,"Anthem, Inc.",2014,20141231,2015-02-24,0001156039-15-000003,10-K,True,False,False,415.0,392.0,5.973809611869261,34.0,1.0,40073219.0,0.5289740218970171,0.19577767670314755,36,23,0.05542168674698795,0.11724137931034483,-0.01206896551724138,0.05,0.06557377049180328,0.0,0.027965284474445518,1,1,0,1037,580,6324,Money
18926,"CENTURYLINK, INC",2014,20141231,2015-02-24,0000018926-15-000008,10-K,True,False,False,569.0,542.0,6.297109319933935,58.0,0.0,28974266.0,0.5652550277873358,0.1878049369450561,36,27,0.04745166959578207,0.11834319526627218,-0.013806706114398421,0.05128205128205128,0.07035755478662054,0.0,0.029988465974625143,1,1,1,867,507,4813,Telcm
27904,DELTA AIR LINES INC /DE/,2014,20141231,2015-02-11,0000027904-15-000003,10-K,True,True,False,190.0,172.0,5.153291594497779,26.0,0.0,22223353.0,0.568700205791482,0.21502846351675348,40,18,0.09473684210526316,0.16831683168316833,-0.019801980198019802,0.026402640264026403,0.09867172675521822,0.0,0.015180265654648957,1,1,0,527,303,4512,Other
1065088,EBAY INC,2014,20141231,2015-02-06,0001065088-15-000054,10-K,True,False,False,954.0,921.0,6.826545223556594,56.0,1.0,20128976.0,0.4811206422309817,0.16922825833478086,41,33,0.03459119496855346,0.14402618657937807,-0.006546644844517185,0.03273322422258593,0.0809608540925267,0.0,0.017793594306049824,1,1,1,1124,611,7389,Other
104889,Graham Holdings Co,2014,20141231,2015-02-27,0000104889-15-000017,10-K,True,False,False,274.0,266.0,5.58724865840025,70.0,0.0,34080172.0,0.4251763656195423,0.15755773212335483,38,8,0.029197080291970802,0.22,-0.01,0.01,0.13142857142857142,0.0,0.005714285714285714,0,0,0,175,100,8200,Other
50863,INTEL CORP,2014,20141227,2015-02-13,0000050863-15-000015,10-K,True,False,False,330.0,314.0,5.752572638825633,74.0,0.0,36614898.0,0.3511974382146789,0.18955173519635346,39,16,0.048484848484848485,0.1407942238267148,-0.007220216606498195,0.007220216606498195,0.08333333333333333,0.0,0.003968253968253968,1,1,0,504,277,3674,BusEq
936468,LOCKHEED MARTIN CORP,2014,20141231,2015-02-09,0001193125-15-038681,10-K,True,False,False,315.0,299.0,5.703782474656201,19.0,0.0,13482157.0,0.38842118483422383,0.15104805027778026,39,16,0.050793650793650794,0.11147540983606558,-0.019672131147540985,0.019672131147540985,0.06390977443609022,0.0,0.011278195488721804,0,0,0,532,305,3760,Manuf
